Reporter_Code,Reporter_Description,Partner_Code,Partner_Description,Indicator_Code,Indicator_Description,Flow_Code,Flow_Description,Year,Unit,Value,Flag,Source_Description,Note
US,United States of America,MY,Malaysia,SF1,Direct insurance,X,Exports,2009,Million USD,10,,OECD,
US,United States of America,MY,Malaysia,SF1,Direct insurance,X,Exports,2010,Million USD,12,,OECD,
US,United States of America,MY,Malaysia,SF1,Direct insurance,X,Exports,2011,Million USD,6,,OECD,
US,United States of America,MY,Malaysia,SF1,Direct insurance,X,Exports,2012,Million USD,2,,OECD,
US,United States of America,MY,Malaysia,SF1,Direct insurance,X,Exports,2013,Million USD,2,,OECD,
US,United States of America,MY,Malaysia,SF1,Direct insurance,X,Exports,2014,Million USD,2,,OECD,
US,United States of America,MY,Malaysia,SF1,Direct insurance,X,Exports,2015,Million USD,2,,OECD,
US,United States of America,MY,Malaysia,SF1,Direct insurance,X,Exports,2016,Million USD,3,,OECD,
US,United States of America,NG,Nigeria,SF1,Direct insurance,X,Exports,2013,Million USD,2,,OECD,
US,United States of America,NG,Nigeria,SF1,Direct insurance,X,Exports,2014,Million USD,2,,OECD,
US,United States of America,NG,Nigeria,SF1,Direct insurance,X,Exports,2015,Million USD,2,,OECD,
US,United States of America,NG,Nigeria,SF1,Direct insurance,X,Exports,2016,Million USD,2,,OECD,
US,United States of America,NI,Nicaragua,SF1,Direct insurance,X,Exports,2013,Million USD,3,,OECD,
US,United States of America,NI,Nicaragua,SF1,Direct insurance,X,Exports,2014,Million USD,3,,OECD,
US,United States of America,NI,Nicaragua,SF1,Direct insurance,X,Exports,2015,Million USD,4,,OECD,
US,United States of America,NI,Nicaragua,SF1,Direct insurance,X,Exports,2016,Million USD,3,,OECD,
US,United States of America,NL,Netherlands,SF1,Direct insurance,X,Exports,2005,Million USD,23,,OECD,
US,United States of America,NL,Netherlands,SF1,Direct insurance,X,Exports,2006,Million USD,27,,OECD,
US,United States of America,NL,Netherlands,SF1,Direct insurance,X,Exports,2007,Million USD,20,,OECD,
US,United States of America,NL,Netherlands,SF1,Direct insurance,X,Exports,2008,Million USD,19,,OECD,
US,United States of America,NL,Netherlands,SF1,Direct insurance,X,Exports,2009,Million USD,22,,OECD,
US,United States of America,NL,Netherlands,SF1,Direct insurance,X,Exports,2010,Million USD,19,,OECD,
US,United States of America,NL,Netherlands,SF1,Direct insurance,X,Exports,2011,Million USD,21,,OECD,
US,United States of America,NL,Netherlands,SF1,Direct insurance,X,Exports,2012,Million USD,22,,OECD,
US,United States of America,NL,Netherlands,SF1,Direct insurance,X,Exports,2013,Million USD,20,,OECD,
US,United States of America,NL,Netherlands,SF1,Direct insurance,X,Exports,2014,Million USD,29,,OECD,
US,United States of America,NL,Netherlands,SF1,Direct insurance,X,Exports,2015,Million USD,25,,OECD,
US,United States of America,NL,Netherlands,SF1,Direct insurance,X,Exports,2016,Million USD,15,,OECD,
US,United States of America,NO,Norway,SF1,Direct insurance,X,Exports,2005,Million USD,23,,OECD,
US,United States of America,NO,Norway,SF1,Direct insurance,X,Exports,2006,Million USD,13,,OECD,
US,United States of America,NO,Norway,SF1,Direct insurance,X,Exports,2007,Million USD,24,,OECD,
US,United States of America,NO,Norway,SF1,Direct insurance,X,Exports,2008,Million USD,20,,OECD,
US,United States of America,NO,Norway,SF1,Direct insurance,X,Exports,2009,Million USD,28,,OECD,
US,United States of America,NO,Norway,SF1,Direct insurance,X,Exports,2010,Million USD,24,,OECD,
US,United States of America,NO,Norway,SF1,Direct insurance,X,Exports,2011,Million USD,27,,OECD,
US,United States of America,NO,Norway,SF1,Direct insurance,X,Exports,2012,Million USD,19,,OECD,
US,United States of America,NO,Norway,SF1,Direct insurance,X,Exports,2013,Million USD,21,,OECD,
US,United States of America,NO,Norway,SF1,Direct insurance,X,Exports,2014,Million USD,22,,OECD,
US,United States of America,NO,Norway,SF1,Direct insurance,X,Exports,2015,Million USD,21,,OECD,
US,United States of America,NO,Norway,SF1,Direct insurance,X,Exports,2016,Million USD,20,,OECD,
US,United States of America,NZ,New Zealand,SF1,Direct insurance,X,Exports,2005,Million USD,19,,OECD,
US,United States of America,NZ,New Zealand,SF1,Direct insurance,X,Exports,2006,Million USD,16,,OECD,
US,United States of America,NZ,New Zealand,SF1,Direct insurance,X,Exports,2007,Million USD,13,,OECD,
US,United States of America,NZ,New Zealand,SF1,Direct insurance,X,Exports,2008,Million USD,22,,OECD,
US,United States of America,NZ,New Zealand,SF1,Direct insurance,X,Exports,2009,Million USD,21,,OECD,
US,United States of America,NZ,New Zealand,SF1,Direct insurance,X,Exports,2010,Million USD,23,,OECD,
US,United States of America,NZ,New Zealand,SF1,Direct insurance,X,Exports,2011,Million USD,14,,OECD,
US,United States of America,NZ,New Zealand,SF1,Direct insurance,X,Exports,2012,Million USD,16,,OECD,
US,United States of America,NZ,New Zealand,SF1,Direct insurance,X,Exports,2013,Million USD,26,,OECD,
US,United States of America,NZ,New Zealand,SF1,Direct insurance,X,Exports,2014,Million USD,13,,OECD,
US,United States of America,NZ,New Zealand,SF1,Direct insurance,X,Exports,2015,Million USD,29,,OECD,
US,United States of America,NZ,New Zealand,SF1,Direct insurance,X,Exports,2016,Million USD,25,,OECD,
US,United States of America,OM,Oman,SF1,Direct insurance,X,Exports,2013,Million USD,13,,OECD,
US,United States of America,OM,Oman,SF1,Direct insurance,X,Exports,2014,Million USD,14,,OECD,
US,United States of America,OM,Oman,SF1,Direct insurance,X,Exports,2015,Million USD,0,,OECD,
US,United States of America,OM,Oman,SF1,Direct insurance,X,Exports,2016,Million USD,1,,OECD,
US,United States of America,PA,Panama,SF1,Direct insurance,X,Exports,2013,Million USD,6,,OECD,
US,United States of America,PA,Panama,SF1,Direct insurance,X,Exports,2014,Million USD,13,,OECD,
US,United States of America,PA,Panama,SF1,Direct insurance,X,Exports,2015,Million USD,12,,OECD,
US,United States of America,PA,Panama,SF1,Direct insurance,X,Exports,2016,Million USD,10,,OECD,
US,United States of America,PE,Peru,SF1,Direct insurance,X,Exports,2013,Million USD,14,,OECD,
US,United States of America,PE,Peru,SF1,Direct insurance,X,Exports,2014,Million USD,21,,OECD,
US,United States of America,PE,Peru,SF1,Direct insurance,X,Exports,2015,Million USD,20,,OECD,
US,United States of America,PE,Peru,SF1,Direct insurance,X,Exports,2016,Million USD,17,,OECD,
US,United States of America,PH,Philippines,SF1,Direct insurance,X,Exports,2005,Million USD,5,,OECD,
US,United States of America,PH,Philippines,SF1,Direct insurance,X,Exports,2006,Million USD,12,,OECD,
US,United States of America,PH,Philippines,SF1,Direct insurance,X,Exports,2007,Million USD,13,,OECD,
US,United States of America,PH,Philippines,SF1,Direct insurance,X,Exports,2008,Million USD,14,,OECD,
US,United States of America,PH,Philippines,SF1,Direct insurance,X,Exports,2009,Million USD,11,,OECD,
US,United States of America,PH,Philippines,SF1,Direct insurance,X,Exports,2010,Million USD,12,,OECD,
US,United States of America,PH,Philippines,SF1,Direct insurance,X,Exports,2011,Million USD,10,,OECD,
US,United States of America,PH,Philippines,SF1,Direct insurance,X,Exports,2012,Million USD,11,,OECD,
US,United States of America,PH,Philippines,SF1,Direct insurance,X,Exports,2013,Million USD,12,,OECD,
US,United States of America,PH,Philippines,SF1,Direct insurance,X,Exports,2014,Million USD,14,,OECD,
US,United States of America,PH,Philippines,SF1,Direct insurance,X,Exports,2015,Million USD,15,,OECD,
US,United States of America,PH,Philippines,SF1,Direct insurance,X,Exports,2016,Million USD,18,,OECD,
US,United States of America,PL,Poland,SF1,Direct insurance,X,Exports,2013,Million USD,0,,OECD,
US,United States of America,PL,Poland,SF1,Direct insurance,X,Exports,2014,Million USD,1,,OECD,
US,United States of America,PL,Poland,SF1,Direct insurance,X,Exports,2015,Million USD,1,,OECD,
US,United States of America,PL,Poland,SF1,Direct insurance,X,Exports,2016,Million USD,1,,OECD,
US,United States of America,PT,Portugal,SF1,Direct insurance,X,Exports,2013,Million USD,4,,OECD,
US,United States of America,PT,Portugal,SF1,Direct insurance,X,Exports,2014,Million USD,0,,OECD,
US,United States of America,PT,Portugal,SF1,Direct insurance,X,Exports,2015,Million USD,1,,OECD,
US,United States of America,PT,Portugal,SF1,Direct insurance,X,Exports,2016,Million USD,1,,OECD,
US,United States of America,RO,Romania,SF1,Direct insurance,X,Exports,2013,Million USD,0,,OECD,
US,United States of America,RO,Romania,SF1,Direct insurance,X,Exports,2014,Million USD,0,,OECD,
US,United States of America,RO,Romania,SF1,Direct insurance,X,Exports,2015,Million USD,0,,OECD,
US,United States of America,RO,Romania,SF1,Direct insurance,X,Exports,2016,Million USD,1,,OECD,
US,United States of America,RU,Russian Federation,SF1,Direct insurance,X,Exports,2013,Million USD,5,,OECD,
US,United States of America,RU,Russian Federation,SF1,Direct insurance,X,Exports,2014,Million USD,5,,OECD,
US,United States of America,RU,Russian Federation,SF1,Direct insurance,X,Exports,2015,Million USD,3,,OECD,
US,United States of America,RU,Russian Federation,SF1,Direct insurance,X,Exports,2016,Million USD,5,,OECD,
US,United States of America,SA,"Saudi Arabia, Kingdom of",SF1,Direct insurance,X,Exports,2005,Million USD,0,,OECD,
US,United States of America,SA,"Saudi Arabia, Kingdom of",SF1,Direct insurance,X,Exports,2006,Million USD,1,,OECD,
US,United States of America,SA,"Saudi Arabia, Kingdom of",SF1,Direct insurance,X,Exports,2007,Million USD,1,,OECD,
US,United States of America,SA,"Saudi Arabia, Kingdom of",SF1,Direct insurance,X,Exports,2008,Million USD,0,,OECD,
US,United States of America,SA,"Saudi Arabia, Kingdom of",SF1,Direct insurance,X,Exports,2009,Million USD,0,,OECD,
US,United States of America,SA,"Saudi Arabia, Kingdom of",SF1,Direct insurance,X,Exports,2010,Million USD,3,,OECD,
US,United States of America,SA,"Saudi Arabia, Kingdom of",SF1,Direct insurance,X,Exports,2011,Million USD,1,,OECD,
US,United States of America,SA,"Saudi Arabia, Kingdom of",SF1,Direct insurance,X,Exports,2012,Million USD,1,,OECD,
US,United States of America,SA,"Saudi Arabia, Kingdom of",SF1,Direct insurance,X,Exports,2013,Million USD,2,,OECD,
US,United States of America,SA,"Saudi Arabia, Kingdom of",SF1,Direct insurance,X,Exports,2014,Million USD,4,,OECD,
US,United States of America,SA,"Saudi Arabia, Kingdom of",SF1,Direct insurance,X,Exports,2015,Million USD,4,,OECD,
US,United States of America,SA,"Saudi Arabia, Kingdom of",SF1,Direct insurance,X,Exports,2016,Million USD,5,,OECD,
US,United States of America,SE,Sweden,SF1,Direct insurance,X,Exports,2005,Million USD,4,,OECD,
US,United States of America,SE,Sweden,SF1,Direct insurance,X,Exports,2006,Million USD,13,,OECD,
US,United States of America,SE,Sweden,SF1,Direct insurance,X,Exports,2007,Million USD,5,,OECD,
US,United States of America,SE,Sweden,SF1,Direct insurance,X,Exports,2008,Million USD,16,,OECD,
US,United States of America,SE,Sweden,SF1,Direct insurance,X,Exports,2009,Million USD,18,,OECD,
US,United States of America,SE,Sweden,SF1,Direct insurance,X,Exports,2010,Million USD,24,,OECD,
US,United States of America,SE,Sweden,SF1,Direct insurance,X,Exports,2011,Million USD,23,,OECD,
US,United States of America,SE,Sweden,SF1,Direct insurance,X,Exports,2012,Million USD,24,,OECD,
US,United States of America,SE,Sweden,SF1,Direct insurance,X,Exports,2013,Million USD,3,,OECD,
US,United States of America,SE,Sweden,SF1,Direct insurance,X,Exports,2014,Million USD,3,,OECD,
US,United States of America,SE,Sweden,SF1,Direct insurance,X,Exports,2015,Million USD,4,,OECD,
US,United States of America,SE,Sweden,SF1,Direct insurance,X,Exports,2016,Million USD,1,,OECD,
US,United States of America,SG,Singapore,SF1,Direct insurance,X,Exports,2005,Million USD,35,,OECD,
US,United States of America,SG,Singapore,SF1,Direct insurance,X,Exports,2006,Million USD,34,,OECD,
US,United States of America,SG,Singapore,SF1,Direct insurance,X,Exports,2007,Million USD,57,,OECD,
US,United States of America,SG,Singapore,SF1,Direct insurance,X,Exports,2008,Million USD,43,,OECD,
US,United States of America,SG,Singapore,SF1,Direct insurance,X,Exports,2009,Million USD,45,,OECD,
US,United States of America,SG,Singapore,SF1,Direct insurance,X,Exports,2010,Million USD,41,,OECD,
US,United States of America,SG,Singapore,SF1,Direct insurance,X,Exports,2011,Million USD,13,,OECD,
US,United States of America,SG,Singapore,SF1,Direct insurance,X,Exports,2012,Million USD,27,,OECD,
US,United States of America,SG,Singapore,SF1,Direct insurance,X,Exports,2013,Million USD,20,,OECD,
US,United States of America,SG,Singapore,SF1,Direct insurance,X,Exports,2014,Million USD,23,,OECD,
US,United States of America,SG,Singapore,SF1,Direct insurance,X,Exports,2015,Million USD,40,,OECD,
US,United States of America,SG,Singapore,SF1,Direct insurance,X,Exports,2016,Million USD,34,,OECD,
US,United States of America,SI,Slovenia,SF1,Direct insurance,X,Exports,2013,Million USD,0,,OECD,
US,United States of America,SI,Slovenia,SF1,Direct insurance,X,Exports,2014,Million USD,0,,OECD,
US,United States of America,SI,Slovenia,SF1,Direct insurance,X,Exports,2015,Million USD,0,,OECD,
US,United States of America,SI,Slovenia,SF1,Direct insurance,X,Exports,2016,Million USD,0,,OECD,
US,United States of America,SK,Slovak Republic,SF1,Direct insurance,X,Exports,2013,Million USD,0,,OECD,
US,United States of America,SK,Slovak Republic,SF1,Direct insurance,X,Exports,2014,Million USD,0,,OECD,
US,United States of America,SK,Slovak Republic,SF1,Direct insurance,X,Exports,2015,Million USD,0,,OECD,
US,United States of America,SK,Slovak Republic,SF1,Direct insurance,X,Exports,2016,Million USD,0,,OECD,
US,United States of America,SV,El Salvador,SF1,Direct insurance,X,Exports,2013,Million USD,16,,OECD,
US,United States of America,SV,El Salvador,SF1,Direct insurance,X,Exports,2014,Million USD,19,,OECD,
US,United States of America,SV,El Salvador,SF1,Direct insurance,X,Exports,2015,Million USD,20,,OECD,
US,United States of America,SV,El Salvador,SF1,Direct insurance,X,Exports,2016,Million USD,16,,OECD,
US,United States of America,TH,Thailand,SF1,Direct insurance,X,Exports,2005,Million USD,3,,OECD,
US,United States of America,TH,Thailand,SF1,Direct insurance,X,Exports,2006,Million USD,5,,OECD,
US,United States of America,TH,Thailand,SF1,Direct insurance,X,Exports,2007,Million USD,11,,OECD,
US,United States of America,TH,Thailand,SF1,Direct insurance,X,Exports,2008,Million USD,4,,OECD,
US,United States of America,TH,Thailand,SF1,Direct insurance,X,Exports,2009,Million USD,8,,OECD,
US,United States of America,TH,Thailand,SF1,Direct insurance,X,Exports,2010,Million USD,4,,OECD,
US,United States of America,TH,Thailand,SF1,Direct insurance,X,Exports,2011,Million USD,5,,OECD,
US,United States of America,TH,Thailand,SF1,Direct insurance,X,Exports,2012,Million USD,5,,OECD,
US,United States of America,TH,Thailand,SF1,Direct insurance,X,Exports,2013,Million USD,2,,OECD,
US,United States of America,TH,Thailand,SF1,Direct insurance,X,Exports,2014,Million USD,5,,OECD,
US,United States of America,TH,Thailand,SF1,Direct insurance,X,Exports,2015,Million USD,2,,OECD,
US,United States of America,TH,Thailand,SF1,Direct insurance,X,Exports,2016,Million USD,2,,OECD,
US,United States of America,TR,Turkey,SF1,Direct insurance,X,Exports,2013,Million USD,3,,OECD,
US,United States of America,TR,Turkey,SF1,Direct insurance,X,Exports,2014,Million USD,4,,OECD,
US,United States of America,TR,Turkey,SF1,Direct insurance,X,Exports,2015,Million USD,3,,OECD,
US,United States of America,TR,Turkey,SF1,Direct insurance,X,Exports,2016,Million USD,3,,OECD,
US,United States of America,TW,Chinese Taipei,SF1,Direct insurance,X,Exports,2005,Million USD,27,,OECD,
US,United States of America,TW,Chinese Taipei,SF1,Direct insurance,X,Exports,2006,Million USD,37,,OECD,
US,United States of America,TW,Chinese Taipei,SF1,Direct insurance,X,Exports,2007,Million USD,33,,OECD,
US,United States of America,TW,Chinese Taipei,SF1,Direct insurance,X,Exports,2008,Million USD,31,,OECD,
US,United States of America,TW,Chinese Taipei,SF1,Direct insurance,X,Exports,2009,Million USD,28,,OECD,
US,United States of America,TW,Chinese Taipei,SF1,Direct insurance,X,Exports,2010,Million USD,34,,OECD,
US,United States of America,TW,Chinese Taipei,SF1,Direct insurance,X,Exports,2011,Million USD,33,,OECD,
US,United States of America,TW,Chinese Taipei,SF1,Direct insurance,X,Exports,2012,Million USD,41,,OECD,
US,United States of America,TW,Chinese Taipei,SF1,Direct insurance,X,Exports,2013,Million USD,31,,OECD,
US,United States of America,TW,Chinese Taipei,SF1,Direct insurance,X,Exports,2014,Million USD,34,,OECD,
